segment_idx,pig_id,label,label_name,Source,Start,End,Energy,Audio_Path
644,114-380,2,Abnormal,Old,835.266141,845.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
645,114-380,2,Abnormal,Old,840.266141,850.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
646,114-380,2,Abnormal,Old,845.266141,855.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
647,114-380,2,Abnormal,Old,850.266141,860.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
648,114-380,2,Abnormal,Old,855.266141,865.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
649,114-380,2,Abnormal,Old,860.266141,870.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
650,114-380,2,Abnormal,Old,909.129924,919.129924,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
651,114-380,2,Abnormal,Old,919.80164,929.80164,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
652,114-380,2,Abnormal,Old,946.0528979999999,956.0528979999999,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
653,114-380,2,Abnormal,Old,958.4642335,968.4642335,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
654,114-380,0,NoBreathing,Old,0.0,10.0,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
655,114-380,0,NoBreathing,Old,151.379698,161.379698,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
656,114-380,0,NoBreathing,Old,200.298156,210.298156,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
657,114-380,0,NoBreathing,Old,230.298156,240.298156,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
658,114-380,0,NoBreathing,Old,260.298156,270.298156,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
659,114-380,0,NoBreathing,Old,290.298156,300.298156,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
660,114-380,0,NoBreathing,Old,310.769113,320.769113,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
661,114-380,0,NoBreathing,Old,347.601723,357.601723,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
662,114-380,0,NoBreathing,Old,377.601723,387.601723,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
663,114-380,0,NoBreathing,Old,544.525931,554.525931,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
664,114-380,0,NoBreathing,Old,574.525931,584.525931,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
665,114-380,0,NoBreathing,Old,705.601616,715.601616,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
666,114-380,0,NoBreathing,Old,874.235674,884.235674,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
667,114-380,0,NoBreathing,Old,927.083912,937.083912,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
668,114-1314,2,Abnormal,Old,1.203499,11.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
669,114-1314,2,Abnormal,Old,6.203499,16.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
670,114-1314,2,Abnormal,Old,11.203499,21.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
671,114-1314,2,Abnormal,Old,16.203499,26.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
672,114-1314,2,Abnormal,Old,21.203499,31.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
673,114-1314,2,Abnormal,Old,26.203499,36.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
674,114-1314,2,Abnormal,Old,31.203499,41.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
675,114-1314,2,Abnormal,Old,36.203499,46.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
676,114-1314,2,Abnormal,Old,41.203499,51.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
677,114-1314,2,Abnormal,Old,46.203499,56.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
678,114-1314,2,Abnormal,Old,51.203499,61.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
679,114-1314,2,Abnormal,Old,56.203499,66.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
680,114-1314,2,Abnormal,Old,61.203499,71.203499,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
681,114-1314,2,Abnormal,Old,77.441784,87.441784,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
682,114-1314,2,Abnormal,Old,82.441784,92.441784,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
683,114-1314,2,Abnormal,Old,87.441784,97.441784,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
684,114-1314,2,Abnormal,Old,92.441784,102.441784,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
685,114-1314,2,Abnormal,Old,97.441784,107.441784,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
686,114-1314,2,Abnormal,Old,102.441784,112.441784,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
687,114-1314,2,Abnormal,Old,107.441784,117.441784,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
688,114-1314,2,Abnormal,Old,112.441784,122.441784,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
689,114-1314,2,Abnormal,Old,117.441784,127.441784,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
690,114-1314,2,Abnormal,Old,122.441784,132.44178399999998,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
691,114-1314,2,Abnormal,Old,127.441784,137.44178399999998,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
692,114-1314,2,Abnormal,Old,132.44178399999998,142.44178399999998,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
693,114-1314,2,Abnormal,Old,147.245851,157.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
694,114-1314,2,Abnormal,Old,152.245851,162.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
695,114-1314,2,Abnormal,Old,157.245851,167.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
696,114-1314,2,Abnormal,Old,162.245851,172.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
697,114-1314,2,Abnormal,Old,167.245851,177.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
698,114-1314,2,Abnormal,Old,172.245851,182.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
699,114-1314,2,Abnormal,Old,177.245851,187.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
700,114-1314,2,Abnormal,Old,182.245851,192.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
701,114-1314,2,Abnormal,Old,187.245851,197.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
702,114-1314,2,Abnormal,Old,192.245851,202.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
703,114-1314,2,Abnormal,Old,197.245851,207.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
704,114-1314,2,Abnormal,Old,202.245851,212.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
705,114-1314,2,Abnormal,Old,207.245851,217.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
706,114-1314,2,Abnormal,Old,212.245851,222.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
707,114-1314,2,Abnormal,Old,217.245851,227.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
708,114-1314,2,Abnormal,Old,222.245851,232.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
709,114-1314,2,Abnormal,Old,227.245851,237.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
710,114-1314,2,Abnormal,Old,232.245851,242.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
711,114-1314,2,Abnormal,Old,237.245851,247.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
712,114-1314,2,Abnormal,Old,242.245851,252.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
713,114-1314,2,Abnormal,Old,247.245851,257.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
714,114-1314,2,Abnormal,Old,252.245851,262.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
715,114-1314,2,Abnormal,Old,257.245851,267.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
716,114-1314,2,Abnormal,Old,262.245851,272.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
717,114-1314,2,Abnormal,Old,267.245851,277.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
718,114-1314,2,Abnormal,Old,272.245851,282.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
719,114-1314,2,Abnormal,Old,277.245851,287.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
720,114-1314,2,Abnormal,Old,282.245851,292.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
721,114-1314,2,Abnormal,Old,287.245851,297.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
722,114-1314,2,Abnormal,Old,292.245851,302.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
723,114-1314,2,Abnormal,Old,297.245851,307.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
724,114-1314,2,Abnormal,Old,302.245851,312.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
725,114-1314,2,Abnormal,Old,307.245851,317.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
726,114-1314,2,Abnormal,Old,312.245851,322.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
727,114-1314,2,Abnormal,Old,317.245851,327.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
728,114-1314,2,Abnormal,Old,322.245851,332.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
729,114-1314,2,Abnormal,Old,327.245851,337.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
730,114-1314,2,Abnormal,Old,332.245851,342.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
731,114-1314,2,Abnormal,Old,337.245851,347.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
732,114-1314,2,Abnormal,Old,342.245851,352.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
733,114-1314,2,Abnormal,Old,347.245851,357.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
734,114-1314,2,Abnormal,Old,352.245851,362.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
735,114-1314,2,Abnormal,Old,357.245851,367.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
736,114-1314,2,Abnormal,Old,362.245851,372.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
737,114-1314,2,Abnormal,Old,367.245851,377.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
738,114-1314,2,Abnormal,Old,372.245851,382.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
739,114-1314,2,Abnormal,Old,377.245851,387.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
740,114-1314,2,Abnormal,Old,382.245851,392.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
741,114-1314,2,Abnormal,Old,387.245851,397.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
742,114-1314,2,Abnormal,Old,392.245851,402.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
743,114-1314,2,Abnormal,Old,397.245851,407.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
744,114-1314,2,Abnormal,Old,402.245851,412.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
745,114-1314,2,Abnormal,Old,407.245851,417.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
746,114-1314,2,Abnormal,Old,412.245851,422.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
747,114-1314,2,Abnormal,Old,417.245851,427.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
748,114-1314,2,Abnormal,Old,422.245851,432.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
749,114-1314,2,Abnormal,Old,427.245851,437.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
750,114-1314,2,Abnormal,Old,432.245851,442.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
751,114-1314,2,Abnormal,Old,437.245851,447.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
752,114-1314,2,Abnormal,Old,442.245851,452.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
753,114-1314,2,Abnormal,Old,447.245851,457.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
754,114-1314,2,Abnormal,Old,452.245851,462.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
755,114-1314,2,Abnormal,Old,457.245851,467.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
756,114-1314,2,Abnormal,Old,462.245851,472.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
757,114-1314,2,Abnormal,Old,467.245851,477.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
758,114-1314,2,Abnormal,Old,472.245851,482.245851,0.0,/home/willy/pig/audio/Abnormal/114-1314.wav
759,20250109_338,1,Normal,Old,520.106651,530.106651,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
760,20250109_338,1,Normal,Old,695.146418,705.146418,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
761,20250109_338,1,Normal,Old,735.972323,745.972323,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
762,20250109_338,1,Normal,Old,740.972323,750.972323,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
763,20250109_338,1,Normal,Old,745.972323,755.972323,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
764,20250109_338,1,Normal,Old,750.972323,760.972323,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
765,20250109_338,1,Normal,Old,755.972323,765.972323,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
766,20250109_338,1,Normal,Old,766.4603979999999,776.4603979999999,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
767,20250109_338,1,Normal,Old,798.3518779999999,808.3518779999999,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
768,20250109_338,1,Normal,Old,1355.744048,1365.744048,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
769,20250109_338,1,Normal,Old,1371.754987,1381.754987,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
770,20250109_338,1,Normal,Old,1377.852172,1387.852172,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
771,20250109_338,1,Normal,Old,1382.852172,1392.852172,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
772,20250109_338,1,Normal,Old,1387.852172,1397.852172,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
773,20250109_338,1,Normal,Old,1392.852172,1402.852172,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
774,20250109_338,1,Normal,Old,1407.33631,1417.33631,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
775,20250109_338,1,Normal,Old,1412.33631,1422.33631,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
776,20250109_338,1,Normal,Old,1417.33631,1427.33631,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
777,20250109_338,1,Normal,Old,1459.756134,1469.756134,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
778,20250109_338,1,Normal,Old,2044.624502,2054.6245019999997,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
779,20250109_338,0,NoBreathing,Old,0.0,10.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
780,20250109_338,0,NoBreathing,Old,30.0,40.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
781,20250109_338,0,NoBreathing,Old,60.0,70.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
782,20250109_338,0,NoBreathing,Old,90.0,100.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
783,20250109_338,0,NoBreathing,Old,120.0,130.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
784,20250109_338,0,NoBreathing,Old,150.0,160.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
785,20250109_338,0,NoBreathing,Old,180.0,190.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
786,20250109_338,0,NoBreathing,Old,210.0,220.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
787,20250109_338,0,NoBreathing,Old,240.0,250.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
788,20250109_338,0,NoBreathing,Old,270.0,280.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
789,20250109_338,0,NoBreathing,Old,300.0,310.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
790,20250109_338,0,NoBreathing,Old,330.0,340.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
791,20250109_338,0,NoBreathing,Old,360.0,370.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
792,20250109_338,0,NoBreathing,Old,390.0,400.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
793,20250109_338,0,NoBreathing,Old,420.0,430.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
794,20250109_338,0,NoBreathing,Old,450.0,460.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
795,20250109_338,0,NoBreathing,Old,480.0,490.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
796,20250109_338,0,NoBreathing,Old,510.0,520.0,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
797,20250109_338,0,NoBreathing,Old,527.950307,537.950307,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
798,20250109_338,0,NoBreathing,Old,557.950307,567.950307,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
799,20250109_338,0,NoBreathing,Old,587.950307,597.950307,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
800,20250109_338,0,NoBreathing,Old,617.950307,627.950307,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
801,20250109_338,0,NoBreathing,Old,647.950307,657.950307,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
802,20250109_338,0,NoBreathing,Old,677.950307,687.950307,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
803,20250109_338,0,NoBreathing,Old,709.516004,719.516004,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
804,20250109_338,0,NoBreathing,Old,772.595301,782.595301,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
805,20250109_338,0,NoBreathing,Old,808.094549,818.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
806,20250109_338,0,NoBreathing,Old,838.094549,848.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
807,20250109_338,0,NoBreathing,Old,868.094549,878.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
808,20250109_338,0,NoBreathing,Old,898.094549,908.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
809,20250109_338,0,NoBreathing,Old,928.094549,938.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
810,20250109_338,0,NoBreathing,Old,958.094549,968.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
811,20250109_338,0,NoBreathing,Old,988.094549,998.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
812,20250109_338,0,NoBreathing,Old,1018.094549,1028.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
813,20250109_338,0,NoBreathing,Old,1048.094549,1058.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
814,20250109_338,0,NoBreathing,Old,1078.094549,1088.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
815,20250109_338,0,NoBreathing,Old,1108.094549,1118.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
816,20250109_338,0,NoBreathing,Old,1138.094549,1148.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
817,20250109_338,0,NoBreathing,Old,1168.094549,1178.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
818,20250109_338,0,NoBreathing,Old,1198.094549,1208.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
819,20250109_338,0,NoBreathing,Old,1228.094549,1238.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
820,20250109_338,0,NoBreathing,Old,1258.094549,1268.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
821,20250109_338,0,NoBreathing,Old,1288.094549,1298.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
822,20250109_338,0,NoBreathing,Old,1318.094549,1328.094549,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
823,20250109_338,0,NoBreathing,Old,1363.571429,1373.571429,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
824,20250109_338,0,NoBreathing,Old,1431.701227,1441.701227,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
825,20250109_338,0,NoBreathing,Old,1472.682414,1482.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
826,20250109_338,0,NoBreathing,Old,1502.682414,1512.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
827,20250109_338,0,NoBreathing,Old,1532.682414,1542.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
828,20250109_338,0,NoBreathing,Old,1562.682414,1572.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
829,20250109_338,0,NoBreathing,Old,1592.682414,1602.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
830,20250109_338,0,NoBreathing,Old,1622.682414,1632.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
831,20250109_338,0,NoBreathing,Old,1652.682414,1662.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
832,20250109_338,0,NoBreathing,Old,1682.682414,1692.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
833,20250109_338,0,NoBreathing,Old,1712.682414,1722.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
834,20250109_338,0,NoBreathing,Old,1742.682414,1752.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
835,20250109_338,0,NoBreathing,Old,1772.682414,1782.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
836,20250109_338,0,NoBreathing,Old,1802.682414,1812.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
837,20250109_338,0,NoBreathing,Old,1832.682414,1842.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
838,20250109_338,0,NoBreathing,Old,1862.682414,1872.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
839,20250109_338,0,NoBreathing,Old,1892.682414,1902.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
840,20250109_338,0,NoBreathing,Old,1922.682414,1932.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
841,20250109_338,0,NoBreathing,Old,1952.682414,1962.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
842,20250109_338,0,NoBreathing,Old,1982.682414,1992.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
843,20250109_338,0,NoBreathing,Old,2012.682414,2022.682414,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
844,20250109_338,0,NoBreathing,Old,2055.313815,2065.313815,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
845,20250109_338,0,NoBreathing,Old,2085.313815,2095.313815,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
846,20250109_338,0,NoBreathing,Old,2115.313815,2125.313815,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
847,20250109_338,0,NoBreathing,Old,2145.313815,2155.313815,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
848,20250109_338,0,NoBreathing,Old,2175.313815,2185.313815,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
849,20250109_338,0,NoBreathing,Old,2205.313815,2215.313815,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
850,20250109_338,0,NoBreathing,Old,2235.313815,2245.313815,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
851,20250109_338,0,NoBreathing,Old,2265.313815,2275.313815,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
852,20250109_338,0,NoBreathing,Old,2295.313815,2305.313815,0.0,/home/willy/pig/audio/Normal/20250109_338.wav
853,20250109_448,1,Normal,Old,856.949043,866.949043,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
854,20250109_448,1,Normal,Old,861.949043,871.949043,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
855,20250109_448,1,Normal,Old,866.949043,876.949043,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
856,20250109_448,1,Normal,Old,871.949043,881.949043,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
857,20250109_448,1,Normal,Old,876.949043,886.949043,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
858,20250109_448,1,Normal,Old,2187.889234,2197.889234,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
859,20250109_448,1,Normal,Old,2193.0913615,2203.0913615,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
860,20250109_448,1,Normal,Old,2202.4687814999997,2212.4687814999997,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
861,20250109_448,1,Normal,Old,2213.6507125,2223.6507125,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
862,20250109_448,0,NoBreathing,Old,0.0,10.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
863,20250109_448,0,NoBreathing,Old,30.0,40.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
864,20250109_448,0,NoBreathing,Old,60.0,70.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
865,20250109_448,0,NoBreathing,Old,90.0,100.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
866,20250109_448,0,NoBreathing,Old,120.0,130.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
867,20250109_448,0,NoBreathing,Old,150.0,160.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
868,20250109_448,0,NoBreathing,Old,180.0,190.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
869,20250109_448,0,NoBreathing,Old,210.0,220.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
870,20250109_448,0,NoBreathing,Old,240.0,250.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
871,20250109_448,0,NoBreathing,Old,270.0,280.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
872,20250109_448,0,NoBreathing,Old,300.0,310.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
873,20250109_448,0,NoBreathing,Old,330.0,340.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
874,20250109_448,0,NoBreathing,Old,360.0,370.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
875,20250109_448,0,NoBreathing,Old,390.0,400.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
876,20250109_448,0,NoBreathing,Old,420.0,430.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
877,20250109_448,0,NoBreathing,Old,450.0,460.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
878,20250109_448,0,NoBreathing,Old,480.0,490.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
879,20250109_448,0,NoBreathing,Old,510.0,520.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
880,20250109_448,0,NoBreathing,Old,540.0,550.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
881,20250109_448,0,NoBreathing,Old,570.0,580.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
882,20250109_448,0,NoBreathing,Old,600.0,610.0,0.0,/home/willy/pig/audio/Normal/20250109_448.wav
